date,time,pto,Tt@s,pco,Tc@s,Ptv,Tt@v,cycle time,injection time,depth,tubing diameter,oil density,Pt@s,Pt@v,Pc@s
10/30/2009,1:16:50,1381.001,8.296,8048.168,8.115,5886.403,77.519,120,25,1872,0.062,0.831,1.381001,5.886403,8.048168
10/30/2009,1:16:55,1380.773,8.3,8055.482,8.115,5888.139,77.411,120,25,1872,0.062,0.831,1.380773,5.888139,8.055482
10/30/2009,1:17:00,1380.755,8.299,8063.176,8.117,5890.304,77.303,120,25,1872,0.062,0.831,1.380755,5.890304,8.063176
10/30/2009,1:17:05,1380.737,8.299,8071.088,8.118,5892.356,77.197,120,25,1872,0.062,0.831,1.380737,5.892356,8.071088
10/30/2009,1:17:10,1380.208,8.305,8078.719,8.122,5893.86,77.099,120,25,1872,0.062,0.831,1.380208,5.89386,8.078719
10/30/2009,1:17:15,1380.138,8.306,8086.539,8.121,5894.751,76.992,120,25,1872,0.062,0.831,1.380138,5.894751,8.086539
10/30/2009,1:17:20,1379.97,8.302,8094.641,8.121,5897.386,76.899,120,25,1872,0.062,0.831,1.37997,5.897386,8.094641
10/30/2009,1:17:25,1379.254,8.303,8101.703,8.118,5899.729,76.827,120,25,1872,0.062,0.831,1.379254,5.899729,8.101703
10/30/2009,1:17:30,1379.232,8.3,8109.699,8.119,5901.621,76.751,120,25,1872,0.062,0.831,1.379232,5.901621,8.109699
10/30/2009,1:17:35,1379.196,8.3,8117.261,8.116,5902.47,76.679,120,25,1872,0.062,0.831,1.379196,5.90247,8.117261
10/30/2009,1:17:40,1379.182,8.303,8124.88,8.117,5906.758,76.639,120,25,1872,0.062,0.831,1.379182,5.906758,8.12488
10/30/2009,1:17:45,1379.16,8.3,8132.471,8.117,5907.468,76.585,120,25,1872,0.062,0.831,1.37916,5.907468,8.132471
10/30/2009,1:17:50,1379.103,8.298,8140.197,8.114,5908.413,76.543,120,25,1872,0.062,0.831,1.379103,5.908413,8.140197
10/30/2009,1:17:55,1378.875,8.301,8147.89,8.116,5913.409,76.511,120,25,1872,0.062,0.831,1.378875,5.913409,8.14789
10/30/2009,1:18:00,1378.542,8.295,8155.635,8.115,5917.446,76.479,120,25,1872,0.062,0.831,1.378542,5.917446,8.155635
10/30/2009,1:18:05,1378.385,8.297,8162.809,8.115,5918.418,76.446,120,25,1872,0.062,0.831,1.378385,5.918418,8.162809
10/30/2009,1:18:10,1378.347,8.296,8170.625,8.112,5922.327,76.409,120,25,1872,0.062,0.831,1.378347,5.922327,8.170625
10/30/2009,1:18:15,1378.057,8.294,8178.156,8.111,5927.686,76.371,120,25,1872,0.062,0.831,1.378057,5.927686,8.178156
10/30/2009,1:18:20,1377.999,8.292,8185.804,8.111,5928.529,76.333,120,25,1872,0.062,0.831,1.377999,5.928529,8.185804
10/30/2009,1:18:25,1377.693,8.291,8193.501,8.107,5934.219,76.291,120,25,1872,0.062,0.831,1.377693,5.934219,8.193501
10/30/2009,1:18:30,1377.333,8.29,8201.123,8.11,5937.497,76.253,120,25,1872,0.062,0.831,1.377333,5.937497,8.201123
10/30/2009,1:18:35,1376.585,8.293,8208.395,8.108,5940.007,76.218,120,25,1872,0.062,0.831,1.376585,5.940007,8.208395
10/30/2009,1:18:40,1376.583,8.292,8216.146,8.108,5943.238,76.177,120,25,1872,0.062,0.831,1.376583,5.943238,8.216146
10/30/2009,1:18:45,1376.581,8.291,8223.324,8.104,5947.03,76.136,120,25,1872,0.062,0.831,1.376581,5.94703,8.223324
10/30/2009,1:18:50,1376.581,8.291,8231.326,8.108,5949.187,76.093,120,25,1872,0.062,0.831,1.376581,5.949187,8.231326
10/30/2009,1:18:55,1376.58,8.29,8238.256,8.105,5952.448,76.047,120,25,1872,0.062,0.831,1.37658,5.952448,8.238256
10/30/2009,1:19:00,1376.577,8.288,8246.198,8.102,5954.848,76.009,120,25,1872,0.062,0.831,1.376577,5.954848,8.246198
10/30/2009,1:19:05,1376.549,8.293,8253.623,8.105,5960.598,75.97,120,25,1872,0.062,0.831,1.376549,5.960598,8.253623
10/30/2009,1:19:10,1376.544,8.29,8260.917,8.105,5966.491,75.932,120,25,1872,0.062,0.831,1.376544,5.966491,8.260917
10/30/2009,1:19:15,1376.543,8.289,8268.439,8.105,5968.213,75.892,120,25,1872,0.062,0.831,1.376543,5.968213,8.268439
10/30/2009,1:19:20,1376.542,8.288,8276.168,8.103,5970.323,75.863,120,25,1872,0.062,0.831,1.376542,5.970323,8.276168
10/30/2009,1:19:25,1376.516,8.284,8283.541,8.102,5972.757,75.851,120,25,1872,0.062,0.831,1.376516,5.972757,8.283541
10/30/2009,1:19:30,1376.397,8.288,8290.749,8.105,5975.674,75.858,120,25,1872,0.062,0.831,1.376397,5.975674,8.290749
10/30/2009,1:19:35,1376.147,8.288,8298.358,8.107,5981.599,75.873,120,25,1872,0.062,0.831,1.376147,5.981599,8.298358
10/30/2009,1:19:40,1375.823,8.288,8305.468,8.108,5982.8,75.88,120,25,1872,0.062,0.831,1.375823,5.9828,8.305468
10/30/2009,1:19:45,1375.324,8.289,8313.372,8.107,5990.676,75.877,120,25,1872,0.062,0.831,1.375324,5.990676,8.313372
10/30/2009,1:19:50,1375.123,8.287,8320.343,8.108,5992.466,75.877,120,25,1872,0.062,0.831,1.375123,5.992466,8.320343
10/30/2009,1:19:55,1375.086,8.286,8328.096,8.108,5993.758,75.873,120,25,1872,0.062,0.831,1.375086,5.993758,8.328096
10/30/2009,1:20:00,1375.105,8.287,8335.254,8.104,6001.402,75.869,120,25,1872,0.062,0.831,1.375105,6.001402,8.335254
10/30/2009,1:20:05,1375.12,8.285,8342.654,8.108,6006.395,75.861,120,25,1872,0.062,0.831,1.37512,6.006395,8.342654
10/30/2009,1:20:10,1375.228,8.285,8350.251,8.104,6014.679,75.857,120,25,1872,0.062,0.831,1.375228,6.014679,8.350251
10/30/2009,1:20:15,1375.228,8.285,8357.158,8.106,6021.848,75.848,120,25,1872,0.062,0.831,1.375228,6.021848,8.357158
10/30/2009,1:20:20,1375.404,8.284,8365.319,8.103,6029.003,75.848,120,25,1872,0.062,0.831,1.375404,6.029003,8.365319
10/30/2009,1:20:25,1375.704,8.28,8371.357,8.101,6037.771,75.855,120,25,1872,0.062,0.831,1.375704,6.037771,8.371357
10/30/2009,1:20:30,1375.959,8.283,8379.479,8.103,6043.884,75.87,120,25,1872,0.062,0.831,1.375959,6.043884,8.379479
10/30/2009,1:20:35,1376.577,8.277,8386.924,8.104,6051.722,75.882,120,25,1872,0.062,0.831,1.376577,6.051722,8.386924
10/30/2009,1:20:40,1377.438,8.277,8393.582,8.101,6058.325,75.884,120,25,1872,0.062,0.831,1.377438,6.058325,8.393582
10/30/2009,1:20:45,1377.989,8.274,8401.666,8.101,6062.695,75.884,120,25,1872,0.062,0.831,1.377989,6.062695,8.401666
10/30/2009,1:20:50,1378.39,8.278,8409.216,8.102,6072.917,75.877,120,25,1872,0.062,0.831,1.37839,6.072917,8.409216
10/30/2009,1:20:55,1378.473,8.274,8416.224,8.1,6086.152,75.878,120,25,1872,0.062,0.831,1.378473,6.086152,8.416224
10/30/2009,1:21:00,1378.994,8.275,8423.143,8.1,6088.896,75.893,120,25,1872,0.062,0.831,1.378994,6.088896,8.423143
10/30/2009,1:21:05,1379.03,8.275,8430.87,8.101,6094.067,75.914,120,25,1872,0.062,0.831,1.37903,6.094067,8.43087
10/30/2009,1:21:10,1379.797,8.273,8438.194,8.101,6100.435,75.937,120,25,1872,0.062,0.831,1.379797,6.100435,8.438194
10/30/2009,1:21:15,1380.786,8.274,8444.884,8.1,6113.604,75.951,120,25,1872,0.062,0.831,1.380786,6.113604,8.444884
10/30/2009,1:21:20,1382.468,8.272,8452.741,8.1,6111.508,75.976,120,25,1872,0.062,0.831,1.382468,6.111508,8.452741
10/30/2009,1:21:25,1383.721,8.271,8460.034,8.101,6118.474,76.007,120,25,1872,0.062,0.831,1.383721,6.118474,8.460034
10/30/2009,1:21:30,1384.474,8.271,8466.987,8.099,6128.492,76.048,120,25,1872,0.062,0.831,1.384474,6.128492,8.466987
10/30/2009,1:21:35,1384.602,8.273,8474.48,8.099,6129.252,76.101,120,25,1872,0.062,0.831,1.384602,6.129252,8.47448
10/30/2009,1:21:40,1384.944,8.274,8481.514,8.099,6138.277,76.152,120,25,1872,0.062,0.831,1.384944,6.138277,8.481514
10/30/2009,1:21:45,1384.942,8.273,8488.627,8.097,6143.635,76.208,120,25,1872,0.062,0.831,1.384942,6.143635,8.488627
10/30/2009,1:21:50,1385.837,8.272,8496.013,8.093,6153.337,76.247,120,25,1872,0.062,0.831,1.385837,6.153337,8.496013
10/30/2009,1:21:55,1386.463,8.271,8503.031,8.096,6155.449,76.28,120,25,1872,0.062,0.831,1.386463,6.155449,8.503031
10/30/2009,1:22:00,1386.465,8.272,8509.903,8.099,6164.781,76.303,120,25,1872,0.062,0.831,1.386465,6.164781,8.509903
10/30/2009,1:22:05,1386.462,8.27,8516.907,8.095,6167.924,76.332,120,25,1872,0.062,0.831,1.386462,6.167924,8.516907
10/30/2009,1:22:10,1386.492,8.267,8524.138,8.093,6177.814,76.363,120,25,1872,0.062,0.831,1.386492,6.177814,8.524138
10/30/2009,1:22:15,1386.518,8.271,8531.029,8.098,6181.708,76.405,120,25,1872,0.062,0.831,1.386518,6.181708,8.531029
10/30/2009,1:22:20,1386.588,8.27,8538.025,8.098,6186.241,76.444,120,25,1872,0.062,0.831,1.386588,6.186241,8.538025
10/30/2009,1:22:25,1387.412,8.27,8544.627,8.096,6189.055,76.485,120,25,1872,0.062,0.831,1.387412,6.189055,8.544627
10/30/2009,1:22:30,1387.895,8.269,8551.445,8.099,6195.6,76.529,120,25,1872,0.062,0.831,1.387895,6.1956,8.551445
10/30/2009,1:22:35,1388.165,8.27,8558.142,8.096,6196.758,76.574,120,25,1872,0.062,0.831,1.388165,6.196758,8.558142
10/30/2009,1:22:40,1388.273,8.27,8565.118,8.101,6207.042,76.609,120,25,1872,0.062,0.831,1.388273,6.207042,8.565118
10/30/2009,1:22:45,1388.272,8.27,8571.363,8.098,6211.636,76.638,120,25,1872,0.062,0.831,1.388272,6.211636,8.571363
10/30/2009,1:22:50,1388.663,8.267,8577.956,8.102,6217.053,76.661,120,25,1872,0.062,0.831,1.388663,6.217053,8.577956
10/30/2009,1:22:55,1389.395,8.265,8584.258,8.1,6218.138,76.689,120,25,1872,0.062,0.831,1.389395,6.218138,8.584258
10/30/2009,1:23:00,1389.702,8.267,8590.492,8.099,6224.655,76.724,120,25,1872,0.062,0.831,1.389702,6.224655,8.590492
10/30/2009,1:23:05,1389.704,8.268,8597.339,8.101,6225.036,76.766,120,25,1872,0.062,0.831,1.389704,6.225036,8.597339
10/30/2009,1:23:10,1386.764,8.268,8603.322,8.1,6229.338,76.813,120,25,1872,0.062,0.831,1.386764,6.229338,8.603322
10/30/2009,1:23:15,1385.293,8.267,8609.433,8.1,6235.032,76.863,120,25,1872,0.062,0.831,1.385293,6.235032,8.609433
10/30/2009,1:23:20,1384.271,8.267,8615.482,8.1,6237.207,76.917,120,25,1872,0.062,0.831,1.384271,6.237207,8.615482
10/30/2009,1:23:25,1383.626,8.268,8621.696,8.1,6240.755,76.966,120,25,1872,0.062,0.831,1.383626,6.240755,8.621696
10/30/2009,1:23:30,1383.035,8.268,8627.946,8.101,6243.057,77.027,120,25,1872,0.062,0.831,1.383035,6.243057,8.627946
10/30/2009,1:23:35,1383.031,8.266,8634.004,8.103,6243.999,77.089,120,25,1872,0.062,0.831,1.383031,6.243999,8.634004
10/30/2009,1:23:40,1382.908,8.267,8640.12,8.102,6248.688,77.142,120,25,1872,0.062,0.831,1.382908,6.248688,8.64012
10/30/2009,1:23:45,1382.862,8.272,8645.793,8.105,6249.854,77.193,120,25,1872,0.062,0.831,1.382862,6.249854,8.645793
10/30/2009,1:23:50,1382.788,8.271,8651.699,8.106,6252.913,77.244,120,25,1872,0.062,0.831,1.382788,6.252913,8.651699
10/30/2009,1:23:55,1383.349,8.274,8657.562,8.106,6253.121,77.302,120,25,1872,0.062,0.831,1.383349,6.253121,8.657562
10/30/2009,1:24:00,1384.141,8.276,8663.245,8.108,6254.851,77.357,120,25,1872,0.062,0.831,1.384141,6.254851,8.663245
10/30/2009,1:24:05,1385.47,8.277,8668.99,8.11,6254.248,77.424,120,25,1872,0.062,0.831,1.38547,6.254248,8.66899
10/30/2009,1:24:10,1387.741,8.274,8674.577,8.107,6257.788,77.475,120,25,1872,0.062,0.831,1.387741,6.257788,8.674577
10/30/2009,1:24:15,1389.097,8.281,8680.139,8.11,6255.389,77.543,120,25,1872,0.062,0.831,1.389097,6.255389,8.680139
10/30/2009,1:24:20,1389.088,8.275,8685.242,8.109,6257.331,77.615,120,25,1872,0.062,0.831,1.389088,6.257331,8.685242
10/30/2009,1:24:25,1390.558,8.275,8690.743,8.107,6251.942,77.686,120,25,1872,0.062,0.831,1.390558,6.251942,8.690743
10/30/2009,1:24:30,1391.421,8.277,8696.365,8.11,6251.159,77.754,120,25,1872,0.062,0.831,1.391421,6.251159,8.696365
10/30/2009,1:24:35,1391.689,8.276,8701.558,8.109,6248.428,77.812,120,25,1872,0.062,0.831,1.391689,6.248428,8.701558
10/30/2009,1:24:40,1392.638,8.276,8706.455,8.108,6244.045,77.862,120,25,1872,0.062,0.831,1.392638,6.244045,8.706455
10/30/2009,1:24:45,1393.679,8.276,8710.63,8.111,6240.537,77.918,120,25,1872,0.062,0.831,1.393679,6.240537,8.71063
10/30/2009,1:24:50,1395.459,8.279,8714.878,8.11,6237.342,77.984,120,25,1872,0.062,0.831,1.395459,6.237342,8.714878
10/30/2009,1:24:55,1396.633,8.274,8717.808,8.11,6230.5,78.049,120,25,1872,0.062,0.831,1.396633,6.2305,8.717808
10/30/2009,1:25:00,1397.587,8.276,8719.779,8.109,6223.957,78.11,120,25,1872,0.062,0.831,1.397587,6.223957,8.719779
10/30/2009,1:25:05,1397.588,8.276,8720.141,8.111,6216.017,78.167,120,25,1872,0.062,0.831,1.397588,6.216017,8.720141
10/30/2009,1:25:10,1399.253,8.275,8720.152,8.108,6209.335,78.216,120,25,1872,0.062,0.831,1.399253,6.209335,8.720152
10/30/2009,1:25:15,1400.398,8.274,8720.147,8.11,6206.029,78.263,120,25,1872,0.062,0.831,1.400398,6.206029,8.720147
10/30/2009,1:25:20,1401.129,8.272,8718.304,8.108,6199.156,78.309,120,25,1872,0.062,0.831,1.401129,6.199156,8.718304
10/30/2009,1:25:25,1402.729,8.274,8715.57,8.107,6188.597,78.364,120,25,1872,0.062,0.831,1.402729,6.188597,8.71557
10/30/2009,1:25:30,1403.985,8.275,8711.697,8.104,6183.066,78.412,120,25,1872,0.062,0.831,1.403985,6.183066,8.711697
10/30/2009,1:25:35,1404.753,8.273,8707.908,8.106,6179.81,78.472,120,25,1872,0.062,0.831,1.404753,6.17981,8.707908
10/30/2009,1:25:40,1405.119,8.277,8703.715,8.101,6175.952,78.532,120,25,1872,0.062,0.831,1.405119,6.175952,8.703715
10/30/2009,1:25:45,1406.239,8.272,8700.296,8.102,6171.925,78.596,120,25,1872,0.062,0.831,1.406239,6.171925,8.700296
10/30/2009,1:25:50,1406.318,8.276,8696.673,8.099,6166.786,78.658,120,25,1872,0.062,0.831,1.406318,6.166786,8.696673
10/30/2009,1:25:55,1407.894,8.275,8692.927,8.104,6158.905,78.717,120,25,1872,0.062,0.831,1.407894,6.158905,8.692927
10/30/2009,1:26:00,1408.615,8.277,8689.532,8.1,6155.946,78.772,120,25,1872,0.062,0.831,1.408615,6.155946,8.689532
10/30/2009,1:26:05,1408.614,8.277,8686.027,8.102,6139.497,78.834,120,25,1872,0.062,0.831,1.408614,6.139497,8.686027
10/30/2009,1:26:10,1408.615,8.277,8683.07,8.101,6132.007,78.897,120,25,1872,0.062,0.831,1.408615,6.132007,8.68307
10/30/2009,1:26:15,1409.134,8.277,8679.32,8.099,6120.779,78.965,120,25,1872,0.062,0.831,1.409134,6.120779,8.67932
10/30/2009,1:26:20,1410.083,8.276,8676.064,8.098,6104.979,79.044,120,25,1872,0.062,0.831,1.410083,6.104979,8.676064
10/30/2009,1:26:25,1411.102,8.275,8672.53,8.098,6095.703,79.118,120,25,1872,0.062,0.831,1.411102,6.095703,8.67253
10/30/2009,1:26:30,1411.214,8.277,8669.564,8.095,6070.409,79.193,120,25,1872,0.062,0.831,1.411214,6.070409,8.669564
10/30/2009,1:26:35,1415.084,8.275,8666.317,8.097,6058.415,79.269,120,25,1872,0.062,0.831,1.415084,6.058415,8.666317
10/30/2009,1:26:40,1419.928,8.278,8663.204,8.094,6039.846,79.348,120,25,1872,0.062,0.831,1.419928,6.039846,8.663204
10/30/2009,1:26:45,1421.27,8.276,8659.835,8.097,6022.542,79.431,120,25,1872,0.062,0.831,1.42127,6.022542,8.659835
10/30/2009,1:26:50,1423.625,8.28,8656.93,8.097,6002.524,79.521,120,25,1872,0.062,0.831,1.423625,6.002524,8.65693
10/30/2009,1:26:55,1425.742,8.281,8654.05,8.099,5970.222,79.622,120,25,1872,0.062,0.831,1.425742,5.970222,8.65405
10/30/2009,1:27:00,1427.933,8.283,8651.352,8.097,5942.375,79.743,120,25,1872,0.062,0.831,1.427933,5.942375,8.651352
10/30/2009,1:27:05,1430.066,8.283,8647.628,8.095,5906.129,79.859,120,25,1872,0.062,0.831,1.430066,5.906129,8.647628
10/30/2009,1:27:10,1432.774,8.283,8644.639,8.098,5866.561,79.976,120,25,1872,0.062,0.831,1.432774,5.866561,8.644639
10/30/2009,1:27:15,1433.557,8.28,8641.559,8.1,5819.231,80.087,120,25,1872,0.062,0.831,1.433557,5.819231,8.641559
10/30/2009,1:27:20,1434.008,8.282,8638.018,8.098,5780.743,80.207,120,25,1872,0.062,0.831,1.434008,5.780743,8.638018
10/30/2009,1:27:25,1434.332,8.282,8634.979,8.098,5732.549,80.32,120,25,1872,0.062,0.831,1.434332,5.732549,8.634979
10/30/2009,1:27:30,1435.587,8.283,8632.063,8.099,5687.213,80.446,120,25,1872,0.062,0.831,1.435587,5.687213,8.632063
10/30/2009,1:27:35,1436.771,8.283,8628.977,8.097,5635.811,80.576,120,25,1872,0.062,0.831,1.436771,5.635811,8.628977
10/30/2009,1:27:40,1437.903,8.285,8626.016,8.095,5586.84,80.727,120,25,1872,0.062,0.831,1.437903,5.58684,8.626016
10/30/2009,1:27:45,1438.434,8.28,8623.036,8.094,5538.267,80.895,120,25,1872,0.062,0.831,1.438434,5.538267,8.623036
10/30/2009,1:27:50,1439.547,8.282,8619.895,8.093,5485.304,81.075,120,25,1872,0.062,0.831,1.439547,5.485304,8.619895
10/30/2009,1:27:55,1439.69,8.281,8616.826,8.092,5434.213,81.273,120,25,1872,0.062,0.831,1.43969,5.434213,8.616826
10/30/2009,1:28:00,1440.82,8.282,8613.703,8.092,5381.864,81.482,120,25,1872,0.062,0.831,1.44082,5.381864,8.613703
10/30/2009,1:28:05,1441.084,8.279,8610.329,8.09,5329.816,81.72,120,25,1872,0.062,0.831,1.441084,5.329816,8.610329
10/30/2009,1:28:10,1441.232,8.282,8607.321,8.092,5288.2,81.998,120,25,1872,0.062,0.831,1.441232,5.2882,8.607321
10/30/2009,1:28:15,1442.454,8.283,8604.379,8.092,5247.66,82.297,120,25,1872,0.062,0.831,1.442454,5.24766,8.604379
10/30/2009,1:28:20,1443.108,8.278,8601.238,8.087,5213.423,82.608,120,25,1872,0.062,0.831,1.443108,5.213423,8.601238
10/30/2009,1:28:25,1443.724,8.282,8598.02,8.09,5183.424,82.915,120,25,1872,0.062,0.831,1.443724,5.183424,8.59802
10/30/2009,1:28:30,1444.211,8.283,8595.24,8.089,5156.537,83.283,120,25,1872,0.062,0.831,1.444211,5.156537,8.59524
10/30/2009,1:28:35,1445.068,8.281,8592.272,8.087,5129.392,83.813,120,25,1872,0.062,0.831,1.445068,5.129392,8.592272
10/30/2009,1:28:40,1446.67,8.285,8589.362,8.09,5105.922,84.53,120,25,1872,0.062,0.831,1.44667,5.105922,8.589362
10/30/2009,1:28:45,1446.684,8.283,8585.809,8.089,5081.061,85.418,120,25,1872,0.062,0.831,1.446684,5.081061,8.585809
10/30/2009,1:28:50,1446.868,8.285,8582.913,8.092,5061.39,86.418,120,25,1872,0.062,0.831,1.446868,5.06139,8.582913
10/30/2009,1:28:55,1446.779,8.286,8579.843,8.091,5036.615,87.47,120,25,1872,0.062,0.831,1.446779,5.036615,8.579843
10/30/2009,1:29:00,1446.783,8.288,8576.865,8.089,5015.235,88.529,120,25,1872,0.062,0.831,1.446783,5.015235,8.576865
10/30/2009,1:29:05,1446.724,8.285,8574.314,8.092,4993.872,89.547,120,25,1872,0.062,0.831,1.446724,4.993872,8.574314
10/30/2009,1:29:10,1446.705,8.285,8570.959,8.091,4976.347,90.516,120,25,1872,0.062,0.831,1.446705,4.976347,8.570959
10/30/2009,1:29:15,1446.653,8.285,8568.127,8.092,4954.114,91.431,120,25,1872,0.062,0.831,1.446653,4.954114,8.568127
10/30/2009,1:29:20,1446.525,8.284,8564.925,8.09,4933.806,92.26,120,25,1872,0.062,0.831,1.446525,4.933806,8.564925
10/30/2009,1:29:25,1446.308,8.283,8562.214,8.088,4917.013,93.018,120,25,1872,0.062,0.831,1.446308,4.917013,8.562214
10/30/2009,1:29:30,1445.789,8.284,8559.018,8.087,4899.252,93.704,120,25,1872,0.062,0.831,1.445789,4.899252,8.559018
10/30/2009,1:29:35,1445.373,8.281,8556.251,8.088,4881.94,94.317,120,25,1872,0.062,0.831,1.445373,4.88194,8.556251
10/30/2009,1:29:40,1444.785,8.284,8553.359,8.087,4867.504,94.865,120,25,1872,0.062,0.831,1.444785,4.867504,8.553359
10/30/2009,1:29:45,1444.283,8.283,8550.154,8.091,4852.308,95.353,120,25,1872,0.062,0.831,1.444283,4.852308,8.550154
10/30/2009,1:29:50,1443.891,8.285,8546.937,8.083,4837.658,95.783,120,25,1872,0.062,0.831,1.443891,4.837658,8.546937
10/30/2009,1:29:55,1443.694,8.285,8544.103,8.087,4826.935,96.17,120,25,1872,0.062,0.831,1.443694,4.826935,8.544103
